,date,season,episode,character,line,action,episode_num
8205,"4 March, 2001",3,9,Bender,"Yep. It's like I taught 'em: If it ain't black and white, peck scratch and bite! Now to take off my tuxedo. Guys, it's me! Your lovable dictator! Uh-oh!",He takes it off and puts it in his chest cabinet. The penguins turn away from Waterfall and move towards Leela and Bender.,"37
"
8206,"4 March, 2001",3,9,Leela,"Oh, if only we had a toboggan.",,"37
"
8207,"4 March, 2001",3,9,Bender,Faster! Faster!,,"37
"
8208,"4 March, 2001",3,9,Leela,Phew!,,"37
"
8209,"4 March, 2001",3,9,Bender,"Oh, phew! Oh, right, they can swim. It's all coming back to me now.",The penguins dive into the water and swim towards the ice block.,"37
"
8210,"4 March, 2001",3,9,Leela,It's Fry!,,"37
"
8211,"4 March, 2001",3,9,Bender,Wiggles?,,"37
"
8212,"4 March, 2001",3,9,Leela,"Well, at least it'll help reduce their population.",,"37
"
8213,"4 March, 2001",3,9,Bender,"Yeah, life is hilariously cruel. Permission to come aboard, Wiggles?",He laughs then slips over and slides down towards the open mouth of the whale. The cargo bay lift comes down and Fry grabs Bender's hand.,"37
"
8214,"4 March, 2001",3,9,Fry,Granted. We can't take off without our captain.,,"37
"
8215,"4 March, 2001",3,9,Bender,"Oh, and bring my toboggan.",,"37
"
8216,"4 March, 2001",3,9,Fry,"So, Leela, were you able to help the penguins?",,"37
"
8217,"4 March, 2001",3,9,Leela,"Well, sure. I mean ... not really. I mean ... nature will work itself out. It can't screw things up any worse than we did trying to fix things, right?",,"37
"
8218,"4 March, 2001",3,9,Fry,I 'unno.,mumbling,"37
"
8219,"4 March, 2001",3,9,Bender,"Ah, quit your worrying. Thanks to my shining influence those stupid birds'll do just fine.",,"37
"
8220,"11 February, 2001",3,6,Leela,Guidance system?,,"38
"
8221,"11 February, 2001",3,6,Bender,Online.,,"38
"
8222,"11 February, 2001",3,6,Leela,Autopilot?,,"38
"
8223,"11 February, 2001",3,6,Autopilot,Present.,,"38
"
8224,"11 February, 2001",3,6,Leela,Dark matter indicator?,,"38
"
8225,"11 February, 2001",3,6,Fry,Making the noise.,,"38
"
8226,"11 February, 2001",3,6,Leela,All systems operational. Let's rock!,,"38
"
8227,"11 February, 2001",3,6,Leela,"Gentlemen, I've completed my report on the crash.",,"38
"
8228,"11 February, 2001",3,6,Bender,Whoa! I'm not reading that crap. Summarise it in one word.,,"38
"
8229,"11 February, 2001",3,6,Leela,"Sabotage. This is a normal L-unit. Without it, space travel is but the fevered dream of a madman.",Gasps all around. Leela points to an L-shaped piece of metal on the table.,"38
"
8230,"11 February, 2001",3,6,Fry,Yep.,,"38
"
8231,"11 February, 2001",3,6,Bender,Of course.,,"38
"
8232,"11 February, 2001",3,6,Zoidberg,Doy!,,"38
"
8233,"11 February, 2001",3,6,Hermes,It's an important unit.,,"38
"
8234,"11 February, 2001",3,6,Leela,"And this, my friends, is the L-unit I just removed from the ship.",,"38
"
8235,"11 February, 2001",3,6,Fry,"That doesn't look like an ""L"" at all. Unless you count lowercase.",,"38
"
8236,"11 February, 2001",3,6,Bender,You know we don't!,,"38
"
8237,"11 February, 2001",3,6,Leela,Whoever did this was strong. This is 340 pounds of -tough steel.,,"38
"
8238,"11 February, 2001",3,6,Bender,Hmm. It should look like this. But instead it looks like this.,He bends it into an L-shape.,"38
"
8239,"11 February, 2001",3,6,Fry,Who would do a thing like that?,,"38
"
8240,"11 February, 2001",3,6,Bender,"Who could do a thing like that? And by ""that"", I mean this.",,"38
"
8241,"11 February, 2001",3,6,Zoidberg,"Well, gang, it looks like we have another mystery on our hands.",,"38
"
8242,"11 February, 2001",3,6,Hermes,I'd better make a chart of the suspects. I'll begin by drawing a line with my straight-edge. Sweet lamprey of Santa Fe! My edge has been bent!,He draws along his straight-edge but halfway along the line starts to bend. He gasps.,"38
"
8243,"11 February, 2001",3,6,Amy,My javelin too! It's ruined. Now we'll never beat Jupiter State.,cryingShe holds up her javelin which has been bent in eight places.,"38
"
8244,"11 February, 2001",3,6,Zoidberg,"My slinky! My cuddly, little pet slinky!",He runs over to the corner of the room and picks up a straightened slinky. He falls to his knees.,"38
"
8245,"11 February, 2001",3,6,Farnsworth,What's all the hubbub?,,"38
"
8246,"11 February, 2001",3,6,Leela,My God! Even the Professor's been bent.,,"38
"
8247,"11 February, 2001",3,6,Farnsworth,"That you for your sympathy, talking square of linoleum.",,"38
"
8248,"11 February, 2001",3,6,Bender,I'll get you fixed up. That's fine.,He bends Farnsworth backwards so his face is pointing upwards. Farnsworth screams.,"38
"
8249,"11 February, 2001",3,6,Amy,"Wait a minute. Bender, what did you just do to the Professor?",,"38
"
8250,"11 February, 2001",3,6,Bender,I bent him.,,"38
"
8251,"11 February, 2001",3,6,Amy,Aha!,,"38
"
8252,"11 February, 2001",3,6,Hermes,Bender!,,"38
"
8253,"11 February, 2001",3,6,Zoidberg,J'accuse!,,"38
"
8254,"11 February, 2001",3,6,Bender,"Oh, I see. A bunch of stuff gets bent so it must be the robot designed for bending.",,"38
"
8255,"11 February, 2001",3,6,Hermes,I know how to settle this: We'll check last night's surveillance tapes.,,"38
"
8256,"11 February, 2001",3,6,Fry,Huh?,,"38
"
8257,"11 February, 2001",3,6,Amy,What tapes?,,"38
"
8258,"11 February, 2001",3,6,Leela,Surveillance?,,"38
"
8259,"11 February, 2001",3,6,Zoidberg,You've seen me naked?,,"38
"
8260,"11 February, 2001",3,6,Hermes,Ah. Last night's tape. It was right next to Bathroom Bloopers 4.,,"38
"
8261,"11 February, 2001",3,6,Bender,"See? Nothing. Told you, losers.",,"38
"
8262,"11 February, 2001",3,6,Fry,Wait! There on the screen. It's that guy you are.,,"38
"
8263,"11 February, 2001",3,6,Bender,I'm sleepwalking.,,"38
"
8264,"11 February, 2001",3,6,Farnsworth,Dear God! We've got robots on the ceiling.,,"38
"
8265,"11 February, 2001",3,6,Fry,"You weren't sleepwalking, you were sleep-bending!",,"38
"
8266,"11 February, 2001",3,6,Bender,"This is quite a shock. On the other hand, it's not surprising in the least. After all, I've been bending since the day I was built.",,"38
"
8267,"11 February, 2001",3,6,Bender,I was born on an assembly line in the bad part of .,voice-over,"38
"
8268,"11 February, 2001",3,6,Bender,"Mama. Hooray! I graduated! Time to bend around Europe for a few months, then get a job bending.","He reaches out and cries. The robotic arm opens a bottle of Olde Fortran and screws a baby bottle-top onto it and feeds Bender. The conveyor belt moves and carries Bender to a machine marked ""Bending School"". Another robot arm comes out of it and installs bending software into his head. A third one hands him a diploma and puts a hat on his head then it throws the hat in the air.","38
"
8269,"11 February, 2001",3,6,Amy,You remember your own birth?,,"38
"
8270,"11 February, 2001",3,6,Bender,Sure. It was only four years ago.,,"38
"
8271,"11 February, 2001",3,6,Fry,You're only four years old?,,"38
"
8272,"11 February, 2001",3,6,Bender,"Precocious little scamp, ain't I?",,"38
"
8273,"11 February, 2001",3,6,Leela,Hmm. Bender must have a pent-up need to bend that's not being satisfied by his bend-free lifestyle.,,"38
"
8274,"11 February, 2001",3,6,Farnsworth,Then he can't stay here. He's a menace to every straight person in the company. Go satisfy your bend lust and don't you come back to work until you do.,Bender hangs his head in shame.,"38
"
8275,"11 February, 2001",3,6,Robots,"No more bending, no more work. Give us a raise, you big fat jerk.",chanting,"38
"
8276,"11 February, 2001",3,6,Sal,Nevers!,shouting,"38
"
8277,"11 February, 2001",3,6,Joey,Yo! The Mafia supports you. But don't tell no one. Spread the word.,,"38
"
8278,"11 February, 2001",3,6,Donbot,"As the duly-elected mobsters of this union, it's our duty to support the struggle of these proud, lazy slobs.",,"38
"
8279,"11 February, 2001",3,6,Joey,"Yeah, but what if management remains intragnizent?",,"38
"
8280,"11 February, 2001",3,6,Donbot,"From the context it is clear what you mean. In that case, Clamps may have a little surprise for them.",,"38
"
8281,"11 February, 2001",3,6,Clamps,The clamps! Right?,He clacks his clamps then turns to the Donbot.unsure,"38
"
8282,"11 February, 2001",3,6,Bender,"Aw, no! A strike? Now I'll never get to bend anything. Oh, woe is Bender.",,"38
"
8283,"11 February, 2001",3,6,Robot #1,"Hang tough, brother. Management refused our demand to switch casual Friday to Monday.",,"38
"
8284,"11 February, 2001",3,6,Bender,What?,,"38
"
8285,"11 February, 2001",3,6,Robot #2,And now they're hiring scabs at ten-times the normal wage.,,"38
"
8286,"11 February, 2001",3,6,Bender,Ten-times normal wage? I'll give those jerks what for!,He rolls his sleeves up.,"38
"
8287,"11 February, 2001",3,6,Sal,"Welcomes aboard, scab.",,"38
"
8288,"11 February, 2001",3,6,Bender,Great to be here.,,"38
"
8289,"11 February, 2001",3,6,Sal,Come on. I'll introduces you to your scab co-workers you'll be scabbing with. This here's our scab foreman.,He points to a bending unit.,"38
"
8290,"11 February, 2001",3,6,Bender,Flexo?,,"38
"
8291,"11 February, 2001",3,6,Flexo,Bender?,,"38
"
8292,"11 February, 2001",3,6,Bender,"Hey, sorry you got sent to that South American Turkish prison instead of me on account of mistaken identity.",,"38
"
8293,"11 February, 2001",3,6,Flexo,"You bastard! They treated me like an animal and that's what I became! Nah, you're alright. Good to see you, buddy!",He laughs.,"38
"
8294,"11 February, 2001",3,6,Sal,"And here's another scab what also works here, Angle-ine.",,"38
"
8295,"11 February, 2001",3,6,Bender,Hello.,sexfully,"38
"
8296,"11 February, 2001",3,6,Sal,"Hey, yous guyses wanna move that things?",,"38
"
8297,"11 February, 2001",3,6,Bender,Hello!,more sexfully,"38
"
8298,"11 February, 2001",3,6,Robots,"Give us a raise, you big fat jerk.",chanting,"38
"
8299,"11 February, 2001",3,6,Sal,Nevers!,from outside,"38
"
8300,"11 February, 2001",3,6,Bender,"Ow! Um, hi, Angle-ine. Whatcha up to?",He strolls over to Angle-ine.,"38
"
8301,"11 February, 2001",3,6,Angle-ine,Making hangers. Guidance counsellor said I had a knack for it.,,"38
"
8302,"11 February, 2001",3,6,Bender,"That's cool, that's cool. So, um, uh, I was wondering if, y'know, it's cool if not, but, what are you doing after work?",,"38
"
8303,"11 February, 2001",3,6,Angle-ine,What I always do. Jack squat.,,"38
"
8304,"11 February, 2001",3,6,Bender,"Me too. Man, we have a lot in common, huh?",He chuckles again.,"38
"
8305,"11 February, 2001",3,6,Angle-ine,Well we are made of virtually identical components.,,"38
"
8306,"11 February, 2001",3,6,Bender,Are you sure? Maybe I should sneak a peek at your access panel.,sexfully,"38
"
8307,"11 February, 2001",3,6,Angle-ine,"Hey, according to the scab handbook that's extremely inappropriate banter. And that's just the way I like it.",sexfully,"38
"
8308,"11 February, 2001",3,6,Hermes,Haile H. Selassie!,,"38
"
8309,"11 February, 2001",3,6,Zoidberg,"There, little friend. Good as new.",,"38
"
8310,"11 February, 2001",3,6,Farnsworth,"What an exquisite day. That azure sky, the verdant treetops. Those delightful birds with their chirp, chirp, chirp and their tweet, tweet, splat.",Behind him the exchanges money for crack with a dealer.,"38
"
8311,"11 February, 2001",3,6,Fry,"Professor, I've never seen you so cheerful. What the hell's wrong with you?",,"38
"
8312,"11 February, 2001",3,6,Farnsworth,"Hmm. I'm not quite sure. Perhaps seeing things from a new perspective has reminded me of life's beauty. Or perhaps my new posture is causing blood to pool in the back of my brain, resulting in a mild delirium. Incidentally, you have a dime up your nose.",,"38
"
8313,"11 February, 2001",3,6,Fry,I wish! It's a nickel.,,"38
"
8314,"11 February, 2001",3,6,Bender,Union forever! Lousy scabs! They can't do those things! Et cetera!,,"38
"
8315,"11 February, 2001",3,6,Bender,I bet watching me bend girders like this turns your legs all rubbery.,,"38
"
8316,"11 February, 2001",3,6,Angle-ine,"Well my legs are made of rubber. And anyway, I am just as strong as you are, Mac.",She turns around.,"38
"
8317,"11 February, 2001",3,6,Bender,"Oh, yeah? Prove it. Here, let me help you.",A girder drops into his hands and he holds it out to Angle-ine.She takes it and grunts as she tries to bend it. First she tries just with her hands then she puts it across her leg and tries and then she gives in and sighs. Bender stands behind her.,"38
"
8318,"11 February, 2001",3,6,Farnsworth,My new bent outlook has completely re-energised me. I'm even dating a young Brazilian retired actress.,,"38
"
8319,"11 February, 2001",3,6,Fry,Alright!,,"38
"
8320,"11 February, 2001",3,6,Farnsworth,Some say I'm robbing the cradle but I say she's robbing the grave.,,"38
"
8321,"11 February, 2001",3,6,Bender,"Howdy, doodies. What's new?",,"38
"
8322,"11 February, 2001",3,6,Farnsworth,"I was just regaling your former co-workers with a tale of bedroom antics, the likes of which--",,"38
"
8323,"11 February, 2001",3,6,Bender,"Yeah, yeah! Big whoop! No one cares. I got Bender-related news. I'm in love and I'm taking all my friends out to celebrate.",,"38
"
8324,"11 February, 2001",3,6,Amy,Let's get liquored up!,,"38
"
8325,"11 February, 2001",3,6,Elzar,"Hey, look at this crowd. You guys gotta try the pasta. It's got a real nice profit margin. Bam! So, special occasion tonight?",,"38
"
8326,"11 February, 2001",3,6,Bender,"Oh, Elzar, you'll never guess what's happened?",,"38
"
8327,"11 February, 2001",3,6,Elzar,Bam?,,"38
"
8328,"11 February, 2001",3,6,Bender,I met the most dynamite ladybot.,,"38
"
8329,"11 February, 2001",3,6,Elzar,"Hey, that's terrific. To celebrate, I'm gonna stick seven copies of my latest cookbook on your bill.",,"38
"
8330,"11 February, 2001",3,6,Bender,"Bless you, sir.",,"38
"
8331,"11 February, 2001",3,6,Farnsworth,"So, Bender, tell us about this new girlfriend of yours.",,"38
"
8332,"11 February, 2001",3,6,Bender,"I intend to. Through the lost art of the toast. To Angle-ine, she's got it all. Looks, charm and the love of a fabulous bending robot.",He stands and raises his glass.,"38
"
8333,"11 February, 2001",3,6,Fry,She sure does.,,"38
"
8334,"11 February, 2001",3,6,Bender,Flexo!,,"38
"
8335,"11 February, 2001",3,6,Elzar,"Careful, that's a week old!",shouting,"38
"
8336,"11 February, 2001",3,6,Bender,"I finally meet a nice girl with a pair of legs that don't quit unexpectedly and that jerk Flexo steals her away? It's time to kick some shiny, metal ass. You degenerate hussy! I'm disappointed in you too, Angle-ine.",He walks over to their table.,"38
"
8337,"11 February, 2001",3,6,Angle-ine,"Bender, it's-it's not what you think.",,"38
"
8338,"11 February, 2001",3,6,Bender,"Oh, God! Then it's worse than I think.",,"38
"
8339,"11 February, 2001",3,6,Angle-ine,"Now, look, there is no reason to be upset. Flexo and I are divorced.",,"38
"
8340,"11 February, 2001",3,6,Bender,Div-- Huh?,,"38
"
8341,"11 February, 2001",3,6,Flexo,We're just havin' dinner 'cause we wanna stay friends.,,"38
"
8342,"11 February, 2001",3,6,Bender,"Uh, I knew that. What I'm actually outraged by is your choice of wine. Really, it's the steward's fault.",,"38
"
8343,"11 February, 2001",3,6,Steward,"Excellent choice, sir.",,"38
"
8344,"11 February, 2001",3,6,Bender,"That Flexo, I'm knockin' him right on his butt. I can't believe this.",muttering,"38
"
8345,"11 February, 2001",3,6,Farnsworth,"Obsessing won't help, Bender. Take a lean back and enjoy life.",,"38
"
8346,"11 February, 2001",3,6,Bender,I can't. My Fembot may be in love with another Manbot.,,"38
"
